shipment_id,route_id,station_code,stop_code,date,departure_time_utc,lat,lng,zone_id,speed_kmh,distance_remaining_km,scheduled_eta_minutes,traffic_density,weather_condition,cargo_temp_celsius,estimated_real_min,weather_severity_num,traffic_density_num,eta_urgency_ratio,expected_delay_min,environmental_risk_index,delay_status
AMZ-DLA7-2ae0e8-LX,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,LX,2018-08-12,15:37:06,33.933174,-117.60343,A-32.1E,23.13,22.85,70,HIGH,CLEAR,5.06,59.27,0.0,0.7,0.8468,0.0,0.42,0
AMZ-DLA7-2ae0e8-VY,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,VY,2018-08-12,15:37:06,33.932247,-117.602278,A-32.1E,30.68,22.65,70,MODERATE,CLEAR,4.61,44.3,0.0,0.4,0.6328,0.0,0.24,0
AMZ-DLA7-2ae0e8-TZ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,TZ,2018-08-12,15:37:06,33.931309,-117.599913,A-32.1E,39.14,22.41,71,HIGH,CLEAR,3.57,34.35,0.0,0.7,0.4839,0.0,0.42,0
AMZ-DLA7-2ae0e8-MZ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,MZ,2018-08-12,15:37:06,33.931751,-117.598811,A-32.1E,48.45,22.21,71,LOW,CLEAR,5.95,27.5,0.0,0.1,0.3874,0.0,0.06,0
AMZ-DLA7-2ae0e8-LW,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,LW,2018-08-12,15:37:06,33.929936,-117.599937,A-32.1E,30.96,21.98,72,HIGH,CLEAR,4.2,42.6,0.0,0.7,0.5916,0.0,0.42,0
AMZ-DLA7-2ae0e8-MO,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,MO,2018-08-12,15:37:06,33.929465,-117.598238,A-32.1E,10.99,21.78,72,SEVERE_CONGESTION,CLEAR,3.38,118.91,0.0,1.0,1.6515,46.91,0.6,1
AMZ-DLA7-2ae0e8-OE,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,OE,2018-08-12,15:37:06,33.9292,-117.597706,A-32.1E,60.56,21.58,72,LOW,CLEAR,3.11,21.38,0.0,0.1,0.297,0.0,0.06,0
AMZ-DLA7-2ae0e8-UU,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,UU,2018-08-12,15:37:06,33.929583,-117.597333,A-32.1E,20.83,21.38,73,HIGH,CLEAR,1.88,61.58,0.0,0.7,0.8436,0.0,0.42,0
AMZ-DLA7-2ae0e8-LI,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,LI,2018-08-12,15:37:06,33.930631,-117.596313,A-32.1E,35.91,21.18,73,MODERATE,CLEAR,3.59,35.39,0.0,0.4,0.4848,0.0,0.24,0
AMZ-DLA7-2ae0e8-AQ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,AQ,2018-08-12,15:37:06,33.931137,-117.595818,A-32.1E,45.06,20.98,74,MODERATE,CLEAR,5.39,27.94,0.0,0.4,0.3775,0.0,0.24,0
AMZ-DLA7-2ae0e8-FD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,FD,2018-08-12,15:37:06,33.928353,-117.60122,A-32.1E,10.0,20.4,75,SEVERE_CONGESTION,CLEAR,1.56,122.4,0.0,1.0,1.632,47.4,0.6,1
AMZ-DLA7-2ae0e8-BP,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,BP,2018-08-12,15:37:06,33.928934,-117.601922,A-32.1D,46.76,20.2,76,MODERATE,CLEAR,4.36,25.92,0.0,0.4,0.341,0.0,0.24,0
AMZ-DLA7-2ae0e8-SD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SD,2018-08-12,15:37:06,33.930325,-117.602145,A-32.1D,40.15,20.0,76,MODERATE,CLEAR,3.71,29.89,0.0,0.4,0.3933,0.0,0.24,0
AMZ-DLA7-2ae0e8-KF,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,KF,2018-08-12,15:37:06,33.93331,-117.602152,A-32.2D,38.74,19.67,77,MODERATE,CLEAR,2.55,30.46,0.0,0.4,0.3956,0.0,0.24,0
AMZ-DLA7-2ae0e8-ZW,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,ZW,2018-08-12,15:37:06,33.933304,-117.600296,A-32.2D,42.38,19.47,77,MODERATE,CLEAR,4.99,27.56,0.0,0.4,0.358,0.0,0.24,0
AMZ-DLA7-2ae0e8-OG,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,OG,2018-08-12,15:37:06,33.934072,-117.599101,A-32.2D,70.14,19.27,78,LOW,CLEAR,3.98,16.48,0.0,0.1,0.2113,0.0,0.06,0
AMZ-DLA7-2ae0e8-EX,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,EX,2018-08-12,15:37:06,33.932619,-117.598235,A-32.2D,19.71,19.07,78,HIGH,CLEAR,2.68,58.05,0.0,0.7,0.7443,0.0,0.42,0
AMZ-DLA7-2ae0e8-QJ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,QJ,2018-08-12,15:37:06,33.933317,-117.596661,A-32.2D,42.4,18.87,78,MODERATE,CLEAR,3.75,26.7,0.0,0.4,0.3423,0.0,0.24,0
AMZ-DLA7-2ae0e8-SK,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SK,2018-08-12,15:37:06,33.932609,-117.59674,A-32.2D,38.03,18.67,79,MODERATE,CLEAR,4.72,29.46,0.0,0.4,0.3729,0.0,0.24,0
AMZ-DLA7-2ae0e8-XT,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,XT,2018-08-12,15:37:06,33.934404,-117.595208,A-32.3D,32.32,18.42,79,MODERATE,CLEAR,3.52,34.2,0.0,0.4,0.4329,0.0,0.24,0
AMZ-DLA7-2ae0e8-IE,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,IE,2018-08-12,15:37:06,33.935123,-117.595456,A-32.3D,48.26,18.22,80,MODERATE,CLEAR,4.36,22.65,0.0,0.4,0.2832,0.0,0.24,0
AMZ-DLA7-2ae0e8-JV,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,JV,2018-08-12,15:37:06,33.937005,-117.594718,A-32.3D,26.9,18.0,80,HIGH,CLEAR,2.52,40.15,0.0,0.7,0.5019,0.0,0.42,0
AMZ-DLA7-2ae0e8-AF,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,AF,2018-08-12,15:37:06,33.936242,-117.594166,A-32.3D,14.25,17.8,81,SEVERE_CONGESTION,CLEAR,4.02,74.95,0.0,1.0,0.9253,0.0,0.6,0
AMZ-DLA7-2ae0e8-RW,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,RW,2018-08-12,15:37:06,33.935897,-117.594193,A-32.3D,33.54,17.6,81,MODERATE,CLEAR,4.18,31.48,0.0,0.4,0.3887,0.0,0.24,0
AMZ-DLA7-2ae0e8-SJ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SJ,2018-08-12,15:37:06,33.935829,-117.594714,A-32.3D,73.25,17.4,82,LOW,CLEAR,4.99,14.25,0.0,0.1,0.1738,0.0,0.06,0
AMZ-DLA7-2ae0e8-ZV,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,ZV,2018-08-12,15:37:06,33.935843,-117.596963,A-32.3C,74.17,17.19,82,LOW,CLEAR,5.11,13.91,0.0,0.1,0.1696,0.0,0.06,0
AMZ-DLA7-2ae0e8-JU,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,JU,2018-08-12,15:37:06,33.935913,-117.59678,A-32.3C,34.04,16.99,83,HIGH,CLEAR,3.11,29.95,0.0,0.7,0.3608,0.0,0.42,0
AMZ-DLA7-2ae0e8-TE,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,TE,2018-08-12,15:37:06,33.93671,-117.595822,A-32.3C,74.76,16.79,83,LOW,CLEAR,4.74,13.48,0.0,0.1,0.1624,0.0,0.06,0
AMZ-DLA7-2ae0e8-MJ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,MJ,2018-08-12,15:37:06,33.937232,-117.595567,A-32.3C,24.35,16.59,83,HIGH,CLEAR,4.89,40.88,0.0,0.7,0.4925,0.0,0.42,0
AMZ-DLA7-2ae0e8-II,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,II,2018-08-12,15:37:06,33.937772,-117.596351,A-32.3C,63.65,16.39,84,LOW,CLEAR,3.43,15.45,0.0,0.1,0.1839,0.0,0.06,0
AMZ-DLA7-2ae0e8-LV,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,LV,2018-08-12,15:37:06,33.939116,-117.597405,A-32.3C,23.86,16.19,84,HIGH,CLEAR,4.89,40.71,0.0,0.7,0.4847,0.0,0.42,0
AMZ-DLA7-2ae0e8-FC,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,FC,2018-08-12,15:37:06,33.938845,-117.59381,A-32.2C,20.67,15.86,85,HIGH,CLEAR,3.36,46.04,0.0,0.7,0.5416,0.0,0.42,0
AMZ-DLA7-2ae0e8-NT,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,NT,2018-08-12,15:37:06,33.938381,-117.595372,A-32.2C,42.62,15.66,86,MODERATE,CLEAR,4.03,22.05,0.0,0.4,0.2563,0.0,0.24,0
AMZ-DLA7-2ae0e8-UF,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,UF,2018-08-12,15:37:06,33.941681,-117.593798,A-32.2C,67.39,15.27,86,LOW,CLEAR,4.8,13.6,0.0,0.1,0.1581,0.0,0.06,0
AMZ-DLA7-2ae0e8-ZM,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,ZM,2018-08-12,15:37:06,33.94195,-117.593988,A-32.2C,33.17,15.07,87,MODERATE,CLEAR,6.84,27.26,0.0,0.4,0.3133,0.0,0.24,0
AMZ-DLA7-2ae0e8-CL,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,CL,2018-08-12,15:37:06,33.9421,-117.594213,A-32.2C,55.14,14.87,87,LOW,CLEAR,4.3,16.18,0.0,0.1,0.186,0.0,0.06,0
AMZ-DLA7-2ae0e8-FZ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,FZ,2018-08-12,15:37:06,33.942433,-117.590896,A-32.1C,44.75,14.56,88,LOW,CLEAR,2.94,19.52,0.0,0.1,0.2218,0.0,0.06,0
AMZ-DLA7-2ae0e8-HI,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,HI,2018-08-12,15:37:06,33.941719,-117.589901,A-32.1C,30.48,14.36,88,MODERATE,CLEAR,4.99,28.27,0.0,0.4,0.3212,0.0,0.24,0
AMZ-DLA7-2ae0e8-HO,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,HO,2018-08-12,15:37:06,33.941116,-117.589494,A-32.1C,72.44,14.16,89,LOW,CLEAR,4.35,11.73,0.0,0.1,0.1318,0.0,0.06,0
AMZ-DLA7-2ae0e8-DM,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,DM,2018-08-12,15:37:06,33.939818,-117.591657,A-32.1C,57.04,13.91,89,LOW,CLEAR,6.72,14.63,0.0,0.1,0.1644,0.0,0.06,0
AMZ-DLA7-2ae0e8-DP,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,DP,2018-08-12,15:37:06,33.942194,-117.592222,A-32.1B,40.6,13.64,90,MODERATE,CLEAR,5.1,20.16,0.0,0.4,0.224,0.0,0.24,0
AMZ-DLA7-2ae0e8-OO,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,OO,2018-08-12,15:37:06,33.94489,-117.591629,A-32.1B,41.88,13.34,91,LOW,CLEAR,5.03,19.11,0.0,0.1,0.21,0.0,0.06,0
AMZ-DLA7-2ae0e8-QD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,QD,2018-08-12,15:37:06,33.944394,-117.591051,A-32.1B,17.08,13.14,91,SEVERE_CONGESTION,CLEAR,3.48,46.16,0.0,1.0,0.5072,0.0,0.6,0
AMZ-DLA7-2ae0e8-PH,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,PH,2018-08-12,15:37:06,33.943309,-117.591258,A-32.1B,49.38,12.94,91,LOW,CLEAR,4.5,15.72,0.0,0.1,0.1728,0.0,0.06,0
AMZ-DLA7-2ae0e8-CA,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,CA,2018-08-12,15:37:06,33.944066,-117.589297,A-32.1B,19.55,12.74,92,HIGH,CLEAR,4.38,39.1,0.0,0.7,0.425,0.0,0.42,0
AMZ-DLA7-2ae0e8-QS,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,QS,2018-08-12,15:37:06,33.945145,-117.58931,A-32.1B,42.89,12.54,92,MODERATE,CLEAR,4.6,17.54,0.0,0.4,0.1907,0.0,0.24,0
AMZ-DLA7-2ae0e8-NJ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,NJ,2018-08-12,15:37:06,33.945765,-117.58994,A-32.1B,30.0,12.34,93,HIGH,CLEAR,4.28,24.68,0.0,0.7,0.2654,0.0,0.42,0
AMZ-DLA7-2ae0e8-VN,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,VN,2018-08-12,15:37:06,33.944951,-117.589543,A-32.1B,60.33,12.14,93,LOW,CLEAR,3.24,12.07,0.0,0.1,0.1298,0.0,0.06,0
AMZ-DLA7-2ae0e8-TX,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,TX,2018-08-12,15:37:06,33.944946,-117.59067,A-32.1B,40.92,11.94,94,MODERATE,CLEAR,2.93,17.51,0.0,0.4,0.1862,0.0,0.24,0
AMZ-DLA7-2ae0e8-AO,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,AO,2018-08-12,15:37:06,33.945789,-117.59115,A-32.1B,29.43,11.74,94,MODERATE,CLEAR,4.27,23.93,0.0,0.4,0.2546,0.0,0.24,0
AMZ-DLA7-2ae0e8-XQ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,XQ,2018-08-12,15:37:06,33.945745,-117.591666,A-32.1B,41.52,11.54,95,MODERATE,CLEAR,5.94,16.68,0.0,0.4,0.1755,0.0,0.24,0
AMZ-DLA7-2ae0e8-PL,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,PL,2018-08-12,15:37:06,33.945609,-117.59259,A-32.1B,31.13,11.34,95,MODERATE,CLEAR,1.2,21.86,0.0,0.4,0.2301,0.0,0.24,0
AMZ-DLA7-2ae0e8-LY,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,LY,2018-08-12,15:37:06,33.944246,-117.587876,A-32.2B,49.4,10.88,96,MODERATE,CLEAR,4.15,13.21,0.0,0.4,0.1377,0.0,0.24,0
AMZ-DLA7-2ae0e8-WK,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,WK,2018-08-12,15:37:06,33.944311,-117.587506,A-32.2B,23.74,10.68,96,HIGH,CLEAR,2.63,26.99,0.0,0.7,0.2812,0.0,0.42,0
AMZ-DLA7-2ae0e8-PA,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,PA,2018-08-12,15:37:06,33.943521,-117.587649,A-32.2B,15.8,10.48,97,SEVERE_CONGESTION,CLEAR,3.24,39.8,0.0,1.0,0.4103,0.0,0.6,0
AMZ-DLA7-2ae0e8-XM,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,XM,2018-08-12,15:37:06,33.94251,-117.586261,A-32.2B,39.33,10.28,97,MODERATE,CLEAR,5.32,15.68,0.0,0.4,0.1617,0.0,0.24,0
AMZ-DLA7-2ae0e8-JL,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,JL,2018-08-12,15:37:06,33.94257,-117.5883,A-32.2B,31.16,10.08,98,HIGH,CLEAR,4.54,19.41,0.0,0.7,0.1981,0.0,0.42,0
AMZ-DLA7-2ae0e8-YA,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,YA,2018-08-12,15:37:06,33.942252,-117.587215,A-32.2B,19.81,9.88,98,HIGH,CLEAR,2.95,29.92,0.0,0.7,0.3053,0.0,0.42,0
AMZ-DLA7-2ae0e8-WE,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,WE,2018-08-12,15:37:06,33.943176,-117.586172,A-32.2B,27.66,9.68,99,HIGH,CLEAR,2.03,21.0,0.0,0.7,0.2121,0.0,0.42,0
AMZ-DLA7-2ae0e8-ND,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,ND,2018-08-12,15:37:06,33.943112,-117.585567,A-32.3B,10.0,9.48,99,SEVERE_CONGESTION,CLEAR,4.22,56.88,0.0,1.0,0.5745,0.0,0.6,0
AMZ-DLA7-2ae0e8-UJ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,UJ,2018-08-12,15:37:06,33.942328,-117.584332,A-32.3B,17.84,9.28,100,SEVERE_CONGESTION,CLEAR,3.4,31.21,0.0,1.0,0.3121,0.0,0.6,0
AMZ-DLA7-2ae0e8-CC,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,CC,2018-08-12,15:37:06,33.941864,-117.586154,A-32.3B,67.32,9.08,100,LOW,CLEAR,4.41,8.09,0.0,0.1,0.0809,0.0,0.06,0
AMZ-DLA7-2ae0e8-XR,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,XR,2018-08-12,15:37:06,33.942523,-117.585204,A-32.3B,36.79,8.88,100,MODERATE,CLEAR,4.89,14.48,0.0,0.4,0.1448,0.0,0.24,0
AMZ-DLA7-2ae0e8-KB,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,KB,2018-08-12,15:37:06,33.944502,-117.583529,A-32.3B,46.64,8.61,101,MODERATE,CLEAR,4.4,11.08,0.0,0.4,0.1097,0.0,0.24,0
AMZ-DLA7-2ae0e8-BD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,BD,2018-08-12,15:37:06,33.945107,-117.583449,A-32.3B,63.12,8.41,101,LOW,CLEAR,3.18,7.99,0.0,0.1,0.0792,0.0,0.06,0
AMZ-DLA7-2ae0e8-CD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,CD,2018-08-12,15:37:06,33.94578,-117.581709,A-32.3B,22.61,8.21,102,HIGH,CLEAR,2.24,21.79,0.0,0.7,0.2136,0.0,0.42,0
AMZ-DLA7-2ae0e8-SP,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SP,2018-08-12,15:37:06,33.946813,-117.590006,A-32.3A,33.38,7.43,104,MODERATE,CLEAR,6.93,13.36,0.0,0.4,0.1284,0.0,0.24,0
AMZ-DLA7-2ae0e8-RS,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,RS,2018-08-12,15:37:06,33.946817,-117.591509,A-32.3A,29.16,7.23,104,HIGH,CLEAR,5.65,14.88,0.0,0.7,0.143,0.0,0.42,0
AMZ-DLA7-2ae0e8-GJ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,GJ,2018-08-12,15:37:06,33.94752,-117.589787,A-32.3A,18.43,7.03,104,SEVERE_CONGESTION,CLEAR,4.44,22.89,0.0,1.0,0.2201,0.0,0.6,0
AMZ-DLA7-2ae0e8-WR,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,WR,2018-08-12,15:37:06,33.947525,-117.590034,A-32.3A,57.03,6.83,105,LOW,CLEAR,3.94,7.19,0.0,0.1,0.0684,0.0,0.06,0
AMZ-DLA7-2ae0e8-SC,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SC,2018-08-12,15:37:06,33.947528,-117.59121,A-32.3A,43.57,6.63,105,MODERATE,CLEAR,2.91,9.13,0.0,0.4,0.087,0.0,0.24,0
AMZ-DLA7-2ae0e8-BM,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,BM,2018-08-12,15:37:06,33.948206,-117.592391,A-32.2A,41.26,6.43,106,MODERATE,CLEAR,6.82,9.35,0.0,0.4,0.0882,0.0,0.24,0
AMZ-DLA7-2ae0e8-UD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,UD,2018-08-12,15:37:06,33.948601,-117.592386,A-32.2A,23.63,6.23,106,HIGH,CLEAR,3.69,15.82,0.0,0.7,0.1492,0.0,0.42,0
AMZ-DLA7-2ae0e8-RY,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,RY,2018-08-12,15:37:06,33.949034,-117.592382,A-32.2A,53.35,6.03,107,LOW,CLEAR,3.73,6.78,0.0,0.1,0.0634,0.0,0.06,0
AMZ-DLA7-2ae0e8-SF,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SF,2018-08-12,15:37:06,33.948999,-117.591041,A-32.2A,53.54,5.83,107,LOW,CLEAR,3.57,6.53,0.0,0.1,0.0611,0.0,0.06,0
AMZ-DLA7-2ae0e8-NN,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,NN,2018-08-12,15:37:06,33.949002,-117.592178,A-32.2A,36.95,5.63,108,MODERATE,CLEAR,2.54,9.14,0.0,0.4,0.0846,0.0,0.24,0
AMZ-DLA7-2ae0e8-KN,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,KN,2018-08-12,15:37:06,33.948299,-117.591796,A-32.2A,32.75,5.43,108,HIGH,CLEAR,3.82,9.95,0.0,0.7,0.0921,0.0,0.42,0
AMZ-DLA7-2ae0e8-KR,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,KR,2018-08-12,15:37:06,33.948642,-117.58935,A-32.2A,58.75,5.2,109,LOW,CLEAR,3.33,5.31,0.0,0.1,0.0487,0.0,0.06,0
AMZ-DLA7-2ae0e8-FW,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,FW,2018-08-12,15:37:06,33.949842,-117.589139,A-32.2A,26.78,5.0,109,HIGH,CLEAR,4.8,11.2,0.0,0.7,0.1028,0.0,0.42,0
AMZ-DLA7-2ae0e8-BZ,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,BZ,2018-08-12,15:37:06,33.949952,-117.589605,A-32.2A,57.36,4.8,109,LOW,CLEAR,2.14,5.02,0.0,0.1,0.0461,0.0,0.06,0
AMZ-DLA7-2ae0e8-OL,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,OL,2018-08-12,15:37:06,33.950699,-117.5903,A-32.2A,24.8,4.6,110,HIGH,CLEAR,3.69,11.13,0.0,0.7,0.1012,0.0,0.42,0
AMZ-DLA7-2ae0e8-VD,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,VD,2018-08-12,15:37:06,33.949453,-117.588038,A-32.2A,56.02,4.35,110,LOW,CLEAR,3.79,4.66,0.0,0.1,0.0424,0.0,0.06,0
AMZ-DLA7-2ae0e8-LE,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,LE,2018-08-12,15:37:06,33.95209,-117.589665,A-32.1A,17.12,4.03,111,SEVERE_CONGESTION,CLEAR,4.33,14.12,0.0,1.0,0.1272,0.0,0.6,0
AMZ-DLA7-2ae0e8-GO,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,GO,2018-08-12,15:37:06,33.953039,-117.591269,A-32.1A,71.73,3.83,112,LOW,CLEAR,5.07,3.2,0.0,0.1,0.0286,0.0,0.06,0
AMZ-DLA7-2ae0e8-BF,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,BF,2018-08-12,15:37:06,33.952598,-117.591482,A-32.1A,34.18,3.63,112,HIGH,CLEAR,7.16,6.37,0.0,0.7,0.0569,0.0,0.42,0
AMZ-DLA7-2ae0e8-NS,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,NS,2018-08-12,15:37:06,33.952126,-117.591988,A-32.1A,66.94,3.43,112,LOW,CLEAR,4.06,3.07,0.0,0.1,0.0274,0.0,0.06,0
AMZ-DLA7-2ae0e8-VB,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,VB,2018-08-12,15:37:06,33.95184,-117.592387,A-32.1A,33.35,3.23,113,MODERATE,CLEAR,3.09,5.81,0.0,0.4,0.0514,0.0,0.24,0
AMZ-DLA7-2ae0e8-GW,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,GW,2018-08-12,15:37:06,33.952529,-117.590509,A-32.1A,26.32,3.03,113,MODERATE,CLEAR,4.21,6.91,0.0,0.4,0.0611,0.0,0.24,0
AMZ-DLA7-2ae0e8-AK,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,AK,2018-08-12,15:37:06,33.952269,-117.590821,A-32.1A,17.01,2.83,114,HIGH,CLEAR,4.47,9.98,0.0,0.7,0.0876,0.0,0.42,0
AMZ-DLA7-2ae0e8-PG,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,PG,2018-08-12,15:37:06,33.95558,-117.58944,A-33.1A,12.65,2.44,115,SEVERE_CONGESTION,CLEAR,4.11,11.57,0.0,1.0,0.1006,0.0,0.6,0
AMZ-DLA7-2ae0e8-NV,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,NV,2018-08-12,15:37:06,33.95558,-117.589869,A-33.1A,29.94,2.24,115,HIGH,CLEAR,5.74,4.49,0.0,0.7,0.039,0.0,0.42,0
AMZ-DLA7-2ae0e8-OM,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,OM,2018-08-12,15:37:06,33.955821,-117.592405,A-33.1A,22.11,2.0,116,HIGH,CLEAR,1.89,5.43,0.0,0.7,0.0468,0.0,0.42,0
AMZ-DLA7-2ae0e8-XP,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,XP,2018-08-12,15:37:06,33.955231,-117.591543,A-33.1A,51.25,1.8,116,LOW,CLEAR,3.02,2.11,0.0,0.1,0.0182,0.0,0.06,0
AMZ-DLA7-2ae0e8-PC,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,PC,2018-08-12,15:37:06,33.955901,-117.591543,A-33.1A,37.58,1.6,116,MODERATE,CLEAR,4.01,2.55,0.0,0.4,0.022,0.0,0.24,0
AMZ-DLA7-2ae0e8-KP,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,KP,2018-08-12,15:37:06,33.957507,-117.592397,A-33.1A,64.42,1.4,117,LOW,CLEAR,3.19,1.3,0.0,0.1,0.0111,0.0,0.06,0
AMZ-DLA7-2ae0e8-SU,RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,DLA7,SU,2018-08-12,15:37:06,33.957896,-117.591548,A-33.2A,54.26,1.2,117,LOW,CLEAR,5.32,1.33,0.0,0.1,0.0113,0.0,0.06,0
